Team,Season,Season.Type,GP,TOI,CF,CA,CF60,CA60,CF_Perc,CSh_Perc,CSv_Perc,FF,FA,FF60,FA60,FF_Perc,FSh_Perc,FSv_Perc,SF,SA,SF60,SA60,SF_Perc,Sh_Perc,Sv_Perc,xGF,xGA,xGF60,xGA60,xGF_Perc,SCF,SCA,SCF60,SCA60,SCF_Perc,xFSh_Perc,xFSv_Perc,Adj.FSv_Perc,PDO,xPDO,GF,GA,GF60,GA60,GF_Perc,FO_Perc,PENDIFF
MTL,20112012,Regular,82,523.7,711,132,81.46,15.12,84.34,4.92,93.94,532,115,60.95,13.18,82.23,6.58,93.04,377,92,43.19,10.54,80.38,9.28,91.3,46.83,9.07,5.37,1.04,83.77,167,31,19.13,3.55,84.34,8.8,92.11,0.93,100.59,100.92,35,8,4.01,0.92,81.4,53.42,-28
MTL,20122013,Regular,48,333.87,443,66,79.61,11.86,87.03,7.67,96.97,338,52,60.74,9.34,86.67,10.06,96.15,247,41,44.39,7.37,85.76,13.77,95.12,30.42,3.05,5.47,0.55,90.88,99,11,17.79,1.98,90,9,94.13,2.03,108.89,103.13,34,2,6.11,0.36,94.44,49.7,-21
MTL,20132014,Regular,82,501.77,713,118,85.26,14.11,85.8,5.75,93.22,511,95,61.1,11.36,84.32,8.02,91.58,368,80,44,9.57,82.14,11.14,90,46.99,7.34,5.62,0.88,86.5,162,20,19.37,2.39,89.01,9.2,92.28,-0.7,101.14,101.47,41,8,4.9,0.96,83.67,55.34,-34
MTL,20142015,Regular,82,423.45,619,101,87.71,14.31,85.97,5.65,97.03,431,77,61.07,10.91,84.84,8.12,96.1,311,62,44.07,8.78,83.38,11.25,95.16,39.41,5.01,5.58,0.71,88.72,133,16,18.85,2.27,89.26,9.14,93.49,2.61,106.42,102.64,35,3,4.96,0.43,92.11,54.19,-35
MTL,20152016,Regular,82,465.15,663,98,85.52,12.64,87.12,5.88,89.8,491,84,63.33,10.84,85.39,7.94,88.1,339,67,43.73,8.64,83.5,11.5,85.07,46.05,5.66,5.94,0.73,89.05,170,22,21.93,2.84,88.54,9.38,93.26,-5.16,96.58,102.64,39,10,5.03,1.29,79.59,53.8,-30
MTL,20162017,Regular,82,398.24,487,89,73.37,13.41,84.55,8.42,93.26,371,69,55.9,10.4,84.32,11.05,91.3,246,57,37.06,8.59,81.19,16.67,89.47,28.56,4.35,4.3,0.65,86.8,96,16,14.46,2.41,85.71,7.7,93.7,-2.4,106.14,101.4,41,6,6.18,0.9,87.23,48.76,-34
N.J,20072008,Regular,82,569.35,810,84,85.36,8.85,90.6,5.31,92.86,619,69,65.23,7.27,89.97,6.95,91.3,442,53,46.58,5.59,89.29,9.73,88.68,54.7,4.38,5.76,0.46,92.58,212,22,22.34,2.32,90.6,8.84,93.65,-2.34,98.41,102.48,43,6,4.53,0.63,87.76,55.11,-30
N.J,20082009,Regular,82,528.2,842,84,95.65,9.54,90.93,5.58,96.43,653,63,74.18,7.16,91.2,7.2,95.24,485,46,55.09,5.23,91.34,9.69,93.48,63.11,4.03,7.17,0.46,93.99,240,15,27.26,1.7,94.12,9.66,93.6,1.64,103.17,103.26,47,3,5.34,0.34,94,58.41,-39
N.J,20092010,Regular,82,456.64,597,82,78.44,10.77,87.92,7.71,93.9,452,74,59.39,9.72,85.93,10.18,93.24,345,57,45.33,7.49,85.82,13.33,91.23,42.53,4.35,5.59,0.57,90.72,159,18,20.89,2.37,89.83,9.41,94.12,-0.88,104.56,103.53,46,5,6.04,0.66,90.2,56.62,-30
N.J,20102011,Regular,82,430.27,597,63,83.25,8.79,90.45,4.19,88.89,451,53,62.89,7.39,89.48,5.54,86.79,316,42,44.07,5.86,88.27,7.91,83.33,37.35,4.1,5.21,0.57,90.1,142,14,19.8,1.95,91.03,8.28,92.25,-5.46,91.24,100.54,25,7,3.49,0.98,78.12,58.03,-21
N.J,20112012,Regular,83,456.26,568,91,74.69,11.97,86.19,6.69,89.01,427,75,56.15,9.86,85.06,8.9,86.67,309,63,40.63,8.28,83.06,12.3,84.13,40.33,6.64,5.3,0.87,85.86,153,26,20.12,3.42,85.47,9.45,91.14,-4.48,96.42,100.59,38,10,5,1.32,79.17,45.5,-18
N.J,20122013,Regular,48,288.7,381,49,79.18,10.18,88.6,6.3,87.76,286,41,59.44,8.52,87.46,8.39,85.37,212,34,44.06,7.07,86.18,11.32,82.35,24.22,3.53,5.03,0.73,87.27,85,15,17.67,3.12,85,8.47,91.38,-6.02,93.67,99.85,24,6,4.99,1.25,80,55.91,-15
N.J,20132014,Regular,82,437.14,499,94,68.49,12.9,84.15,8.22,95.74,377,82,51.75,11.25,82.14,10.88,95.12,287,65,39.39,8.92,81.53,14.29,93.85,30.72,6.15,4.22,0.84,83.31,111,21,15.24,2.88,84.09,8.15,92.5,2.62,108.13,100.65,41,4,5.63,0.55,91.11,48.28,-4
N.J,20142015,Regular,82,379.52,433,74,68.45,11.7,85.4,9.01,93.24,333,67,52.65,10.59,83.25,11.71,92.54,237,57,37.47,9.01,80.61,16.46,91.23,32.84,5.24,5.19,0.83,86.23,131,19,20.71,3,87.33,9.86,92.18,0.36,107.68,102.04,39,5,6.17,0.79,88.64,53.06,-26
N.J,20152016,Regular,82,440.16,537,79,73.2,10.77,87.18,8.01,92.41,418,71,56.98,9.68,85.48,10.29,91.55,303,58,41.3,7.91,83.93,14.19,89.66,34.71,4.69,4.73,0.64,88.1,119,18,16.22,2.45,86.86,8.3,93.4,-1.85,103.85,101.7,43,6,5.86,0.82,87.76,55.3,-16
N.J,20162017,Regular,81,447.13,597,101,80.11,13.55,85.53,7.04,90.1,459,88,61.59,11.81,83.91,9.15,88.64,338,72,45.36,9.66,82.44,12.43,86.11,41.97,7.62,5.63,1.02,84.64,157,28,21.07,3.76,84.86,9.14,91.34,-2.71,98.54,100.49,42,10,5.64,1.34,80.77,55.07,-15
NSH,20072008,Regular,82,616.22,733,116,71.37,11.29,86.34,6.41,93.1,553,97,53.84,9.44,85.08,8.5,91.75,412,78,40.12,7.59,84.08,11.41,89.74,46.96,5.7,4.57,0.56,89.17,158,20,15.38,1.95,88.76,8.49,94.12,-2.37,101.15,102.61,47,8,4.58,0.78,85.45,49.39,-35
NSH,20082009,Regular,82,541.25,693,99,76.82,10.97,87.5,5.77,91.92,533,88,59.09,9.76,85.83,7.5,90.91,384,69,42.57,7.65,84.77,10.42,88.41,46.49,7.49,5.15,0.83,86.12,161,30,17.85,3.33,84.29,8.72,91.49,-0.58,98.82,100.21,40,8,4.43,0.89,83.33,51.37,-33
NSH,20092010,Regular,82,494.17,704,69,85.48,8.38,91.07,5.4,95.65,534,55,64.84,6.68,90.66,7.12,94.55,384,46,46.62,5.59,89.3,9.9,93.48,50.63,3.59,6.15,0.44,93.38,186,10,22.58,1.21,94.9,9.48,93.47,1.07,103.37,102.96,38,3,4.61,0.36,92.68,49.16,-16
NSH,20102011,Regular,82,463.82,643,69,83.18,8.93,90.31,5.44,97.1,458,61,59.25,7.89,88.25,7.64,96.72,331,40,42.82,5.17,89.22,10.57,95,44.57,3.95,5.77,0.51,91.86,171,13,22.12,1.68,92.93,9.73,93.53,3.2,105.57,103.26,35,2,4.53,0.26,94.59,51.64,-11
NSH,20112012,Regular,82,421.38,506,63,72.05,8.97,88.93,9.09,93.65,390,59,55.53,8.4,86.86,11.79,93.22,287,49,40.87,6.98,85.42,16.03,91.84,33.69,5.11,4.8,0.73,86.82,108,18,15.38,2.56,85.71,8.64,91.34,1.89,107.86,99.97,46,4,6.55,0.57,92,50.83,-5
NSH,20122013,Regular,48,253.98,309,32,73,7.56,90.62,7.12,87.5,236,27,55.75,6.38,89.73,9.32,85.19,175,16,41.34,3.78,91.62,12.57,75,21.86,1.84,5.16,0.44,92.22,77,6,18.19,1.42,92.77,9.26,93.17,-7.99,87.57,102.43,22,4,5.2,0.94,84.62,52.23,-19
NSH,20132014,Regular,82,427.55,541,64,75.92,8.98,89.42,7.39,100,417,51,58.52,7.16,89.1,9.59,100,311,40,43.64,5.61,88.6,12.86,100,37.65,2.89,5.28,0.41,92.86,127,7,17.82,0.98,94.78,9.03,94.33,5.67,112.86,103.36,40,0,5.61,0,100,56.3,-27
NSH,20142015,Regular,82,477.42,656,78,82.44,9.8,89.37,5.79,94.87,496,58,62.34,7.29,89.53,7.66,93.1,352,47,44.24,5.91,88.22,10.8,91.49,39.32,2.94,4.94,0.37,93.05,117,8,14.7,1.01,93.6,7.93,94.93,-1.83,102.28,102.86,38,4,4.78,0.5,90.48,47.71,-13
NSH,20152016,Regular,82,458.98,599,70,78.3,9.15,89.54,7.68,97.14,459,59,60,7.71,88.61,10.02,96.61,354,53,46.28,6.93,86.98,12.99,96.23,42.84,3.44,5.6,0.45,92.56,157,10,20.52,1.31,94.01,9.33,94.17,2.44,109.22,103.5,46,2,6.01,0.26,95.83,47.21,-20
NSH,20162017,Regular,82,440.32,631,80,85.98,10.9,88.75,6.5,93.75,462,71,62.95,9.67,86.68,8.87,92.96,331,55,45.1,7.49,85.75,12.39,90.91,40.31,4.91,5.49,0.67,89.14,133,16,18.12,2.18,89.26,8.72,93.08,-0.12,103.3,101.81,41,5,5.59,0.68,89.13,55.4,-42
NYI,20072008,Regular,82,538.66,678,124,75.52,13.81,84.54,5.75,88.71,469,108,52.24,12.03,81.28,8.32,87.04,352,91,39.21,10.14,79.46,11.08,84.62,40,8.1,4.46,0.9,83.15,145,26,16.15,2.9,84.8,8.53,92.5,-5.46,95.69,101.02,39,14,4.34,1.56,73.58,59.34,-14
NYI,20082009,Regular,82,530.16,724,109,81.94,12.34,86.91,6.63,96.33,549,91,62.13,10.3,85.78,8.74,95.6,386,70,43.68,7.92,84.65,12.44,94.29,51.92,5.97,5.88,0.68,89.68,205,23,23.2,2.6,89.91,9.46,93.43,2.17,106.72,102.89,48,4,5.43,0.45,92.31,49.72,-36
NYI,20092010,Regular,81,545.57,817,90,89.85,9.9,90.08,5.14,96.67,597,79,65.66,8.69,88.31,7.04,96.2,429,59,47.18,6.49,87.91,9.79,94.92,60.85,6.14,6.69,0.67,90.84,235,22,25.84,2.42,91.44,10.19,92.23,3.97,104.71,102.42,42,3,4.62,0.33,93.33,51.79,-11
NYI,20102011,Regular,82,508.7,701,111,82.68,13.09,86.33,5.85,94.59,511,87,60.27,10.26,85.45,8.02,93.1,376,70,44.35,8.26,84.3,10.9,91.43,53.99,5.91,6.37,0.7,90.13,221,22,26.07,2.59,90.95,10.57,93.2,-0.1,102.33,103.77,41,6,4.84,0.71,87.23,51.21,-37
NYI,20112012,Regular,82,412.57,586,112,85.22,16.29,83.95,7.51,95.54,412,94,59.92,13.67,81.42,10.68,94.68,307,69,44.65,10.03,81.65,14.33,92.75,45.53,8.78,6.62,1.28,83.84,190,35,27.63,5.09,84.44,11.05,90.66,4.02,107.09,101.72,44,5,6.4,0.73,89.8,50.25,-28
NYI,20122013,Regular,48,236.26,366,39,92.95,9.9,90.37,7.65,100,263,25,66.79,6.35,91.32,10.65,100,195,15,49.52,3.81,92.86,14.36,100,29.02,1.24,7.37,0.31,95.91,118,3,29.97,0.76,97.52,11.03,95.05,4.95,114.36,106.09,28,0,7.11,0,100,55.42,-12
NYI,20132014,Regular,82,461.13,689,70,89.65,9.11,90.78,5.95,90,495,61,64.41,7.94,89.03,8.28,88.52,361,48,46.97,6.25,88.26,11.36,85.42,50.1,5.3,6.52,0.69,90.43,224,24,29.15,3.12,90.32,10.12,91.31,-2.78,96.77,101.43,41,7,5.33,0.91,85.42,50.91,-21
NYI,20142015,Regular,82,446.75,648,74,87.03,9.94,89.75,6.33,95.95,497,67,66.75,9,88.12,8.25,95.52,364,52,48.89,6.98,87.5,11.26,94.23,53.97,5.07,7.25,0.68,91.41,215,23,28.88,3.09,90.34,10.86,92.43,3.1,105.49,103.29,41,3,5.51,0.4,93.18,52.23,-19
NYI,20152016,Regular,82,397.74,552,67,83.27,10.11,89.18,6.52,92.54,405,57,61.1,8.6,87.66,8.89,91.23,297,45,44.8,6.79,86.84,12.12,88.89,41.92,3.98,6.32,0.6,91.33,173,13,26.1,1.96,93.01,10.35,93.02,-1.79,101.01,103.37,36,5,5.43,0.75,87.8,49.48,-19
NYI,20162017,Regular,82,395.17,569,84,86.39,12.75,87.14,5.45,92.86,439,70,66.65,10.63,86.25,7.06,91.43,306,53,46.46,8.05,85.24,10.13,88.68,39.19,5.5,5.95,0.83,87.7,143,20,21.71,3.04,87.73,8.93,92.15,-0.72,98.81,101.07,31,6,4.71,0.91,83.78,56.69,-8
NYR,20072008,Regular,82,596.5,842,132,84.69,13.28,86.45,5.94,96.21,651,115,65.48,11.57,84.99,7.68,95.65,470,91,47.28,9.15,83.78,10.64,94.51,64.43,8.87,6.48,0.89,87.9,266,36,26.76,3.62,88.08,9.9,92.29,3.36,105.14,102.19,50,5,5.03,0.5,90.91,57.09,-32
NYR,20082009,Regular,82,552.23,810,108,88.01,11.73,88.24,4.57,88.89,600,96,65.19,10.43,86.21,6.17,87.5,413,81,44.87,8.8,83.6,8.96,85.19,57.73,7.65,6.27,0.83,88.3,250,32,27.16,3.48,88.65,9.62,92.03,-4.53,94.14,101.65,37,12,4.02,1.3,75.51,54.56,-41
NYR,20092010,Regular,82,491.99,671,116,81.83,14.15,85.26,7,94.83,529,90,64.51,10.98,85.46,8.88,93.33,378,70,46.1,8.54,84.38,12.43,91.43,57.03,7.95,6.95,0.97,87.77,263,32,32.07,3.9,89.15,10.78,91.17,2.16,103.86,101.95,47,6,5.73,0.73,88.68,52.92,-35
NYR,20102011,Regular,82,511.55,658,120,77.18,14.07,84.58,6.69,96.67,507,98,59.47,11.49,83.8,8.68,95.92,379,75,44.45,8.8,83.48,11.61,94.67,55.45,7.46,6.5,0.88,88.14,240,27,28.15,3.17,89.89,10.94,92.39,3.53,106.28,103.32,44,4,5.16,0.47,91.67,52.02,-22
NYR,20112012,Regular,82,472.94,623,95,79.04,12.05,86.77,6.1,97.89,464,75,58.87,9.51,86.09,8.19,97.33,314,55,39.84,6.98,85.09,12.1,96.36,52.05,5.33,6.6,0.68,90.71,212,21,26.9,2.66,90.99,11.22,92.89,4.44,108.47,104.11,38,2,4.82,0.25,95,53.71,-29
NYR,20122013,Regular,48,261.93,336,71,76.97,16.26,82.56,5.95,97.18,237,61,54.29,13.97,79.53,8.44,96.72,173,45,39.63,10.31,79.36,11.56,95.56,22.46,3.91,5.14,0.9,85.16,89,14,20.39,3.21,86.41,9.48,93.59,3.13,107.12,103.06,20,2,4.58,0.46,90.91,46.46,-9
NYR,20132014,Regular,83,459.71,737,102,96.19,13.31,87.84,5.43,94.12,527,83,68.78,10.83,86.39,7.59,92.77,383,64,49.99,8.35,85.68,10.44,90.62,48.23,6.64,6.29,0.87,87.89,191,30,24.93,3.92,86.43,9.15,92,0.78,101.07,101.15,40,6,5.22,0.78,86.96,53.29,-30
NYR,20142015,Regular,82,411.11,616,79,89.9,11.53,88.63,5.68,93.67,462,65,67.43,9.49,87.67,7.58,92.31,340,60,49.62,8.76,85,10.29,91.67,41.69,4.23,6.08,0.62,90.8,162,15,23.64,2.19,91.53,9.02,93.5,-1.19,101.96,102.52,35,5,5.11,0.73,87.5,48.28,-27
NYR,20152016,Regular,82,385.62,614,76,95.53,11.83,88.99,6.03,94.74,457,66,71.11,10.27,87.38,8.1,93.94,324,51,50.41,7.94,86.4,11.42,92.16,38.22,4.65,5.95,0.72,89.16,142,18,22.09,2.8,88.75,8.36,92.96,0.98,103.58,101.32,37,4,5.76,0.62,90.24,51.88,-22
NYR,20162017,Regular,82,415.33,616,75,88.99,10.83,89.15,7.31,93.33,471,62,68.04,8.96,88.37,9.55,91.94,326,52,47.1,7.51,86.24,13.8,90.38,44.74,3.98,6.46,0.58,91.82,167,10,24.13,1.44,94.35,9.5,93.57,-1.64,104.19,103.07,45,5,6.5,0.72,90,50.95,-27
OTT,20072008,Regular,82,548.38,794,130,86.87,14.22,85.93,7.05,96.15,564,114,61.71,12.47,83.19,9.93,95.61,385,86,42.12,9.41,81.74,14.55,94.19,52.14,7.04,5.7,0.77,88.11,193,24,21.12,2.63,88.94,9.24,93.83,1.79,108.73,103.07,56,5,6.13,0.55,91.8,54.9,-28
OTT,20082009,Regular,82,551.65,762,108,82.88,11.75,87.59,7.87,95.37,571,89,62.1,9.68,86.52,10.51,94.38,425,69,46.22,7.5,86.03,14.12,92.75,52.7,6.51,5.73,0.71,89.01,193,26,20.99,2.83,88.13,9.23,92.69,1.69,106.87,101.92,60,5,6.53,0.54,92.31,56.63,-23
OTT,20092010,Regular,82,484.55,651,101,80.61,12.51,86.57,6.45,97.03,490,89,60.67,11.02,84.63,8.57,96.63,360,67,44.58,8.3,84.31,11.67,95.52,42.41,5.64,5.25,0.7,88.27,146,21,18.08,2.6,87.43,8.65,93.67,2.96,107.19,102.32,42,3,5.2,0.37,93.33,57.26,-20
OTT,20102011,Regular,82,447.4,609,98,81.67,13.14,86.14,6.57,96.94,449,85,60.21,11.4,84.08,8.91,96.47,321,63,43.05,8.45,83.59,12.46,95.24,38.85,7.24,5.21,0.97,84.3,137,26,18.37,3.49,84.05,8.65,91.48,4.99,107.7,100.14,40,3,5.36,0.4,93.02,50.59,-26
OTT,20112012,Regular,82,445.7,678,113,91.27,15.21,85.71,6.34,93.81,484,97,65.16,13.06,83.3,8.88,92.78,328,82,44.16,11.04,80,13.11,91.46,38.98,6.91,5.25,0.93,84.95,124,33,16.69,4.44,78.98,8.05,92.88,-0.1,104.57,100.93,43,7,5.79,0.94,86,49.57,-25
OTT,20122013,Regular,48,264.84,413,54,93.57,12.23,88.44,5.33,98.15,288,46,65.25,10.42,86.23,7.64,97.83,217,34,49.16,7.7,86.45,10.14,97.06,24.46,2.49,5.54,0.56,90.75,85,5,19.26,1.13,94.44,8.49,94.58,3.24,107.2,103.08,22,1,4.98,0.23,95.65,44.96,-17
OTT,20132014,Regular,82,457.5,700,113,91.8,14.82,86.1,6.57,92.04,514,97,67.41,12.72,84.12,8.95,90.72,362,80,47.48,10.49,81.9,12.71,88.75,44.29,7.75,5.81,1.02,85.11,158,28,20.72,3.67,84.95,8.62,92.01,-1.29,101.46,100.63,46,9,6.03,1.18,83.64,52.86,-45
OTT,20142015,Regular,82,493.06,773,109,94.07,13.26,87.64,5.43,95.41,573,93,69.73,11.32,86.04,7.33,94.62,398,66,48.43,8.03,85.78,10.55,92.42,48.95,6.72,5.96,0.82,87.93,155,22,18.86,2.68,87.57,8.54,92.78,1.85,102.98,101.32,42,5,5.11,0.61,89.36,51.85,-23
OTT,20152016,Regular,82,429.09,576,71,80.54,9.93,89.03,6.08,97.18,410,61,57.33,8.53,87.05,8.54,96.72,285,42,39.85,5.87,87.16,12.28,95.24,31.96,3.36,4.47,0.47,90.48,101,11,14.12,1.54,90.18,7.8,94.49,2.23,107.52,102.28,35,2,4.89,0.28,94.59,50.35,-29
OTT,20162017,Regular,82,427.39,617,88,86.62,12.35,87.52,6.16,96.59,461,77,64.72,10.81,85.69,8.24,96.1,317,67,44.5,9.41,82.55,11.99,95.52,36.79,5.6,5.16,0.79,86.78,111,19,15.58,2.67,85.38,7.98,92.72,3.38,107.51,100.7,38,3,5.33,0.42,92.68,50.68,-28
PHI,20072008,Regular,82,604.31,846,140,84,13.9,85.8,8.63,95.71,627,120,62.25,11.91,83.94,11.64,95,452,103,44.88,10.23,81.44,16.15,94.17,60.27,6.87,5.98,0.68,89.77,226,20,22.44,1.99,91.87,9.61,94.28,0.72,110.33,103.89,73,6,7.25,0.6,92.41,58.58,-34
PHI,20082009,Regular,82,492.84,760,100,92.52,12.17,88.37,8.16,99,525,85,63.92,10.35,86.07,11.81,98.82,343,58,41.76,7.06,85.54,18.08,98.28,50.02,5.68,6.09,0.69,89.81,182,20,22.16,2.43,90.1,9.53,93.32,5.5,116.35,102.85,62,1,7.55,0.12,98.41,53.4,-38
PHI,20092010,Regular,82,527.68,854,90,97.1,10.23,90.47,7.26,92.22,632,69,71.86,7.85,90.16,9.81,89.86,465,56,52.87,6.37,89.25,13.33,87.5,60.16,4.16,6.84,0.47,93.53,217,12,24.67,1.36,94.76,9.52,93.97,-4.11,100.83,103.49,62,7,7.05,0.8,89.86,54.01,-60
PHI,20102011,Regular,82,515.57,728,107,84.72,12.45,87.19,5.63,97.2,527,83,61.33,9.66,86.39,7.78,96.39,365,64,42.48,7.45,85.08,11.23,95.31,55.69,4.73,6.48,0.55,92.18,208,13,24.21,1.51,94.12,10.57,94.3,2.08,106.55,104.87,41,3,4.77,0.35,93.18,55.31,-37
PHI,20112012,Regular,83,565.46,854,115,90.62,12.2,88.13,6.91,93.91,655,89,69.5,9.44,88.04,9.01,92.13,448,66,47.54,7,87.16,13.17,89.39,67.88,6.25,7.2,0.66,91.57,251,24,26.63,2.55,91.27,10.36,92.97,-0.84,102.56,103.34,59,7,6.26,0.74,89.39,54.58,-49
PHI,20122013,Regular,48,293.03,433,57,88.66,11.67,88.37,7.85,96.49,319,42,65.32,8.6,88.37,10.66,95.24,238,32,48.73,6.55,88.15,14.29,93.75,30.25,3.19,6.19,0.65,90.45,115,10,23.55,2.05,92,9.48,92.4,2.84,108.04,101.88,34,2,6.96,0.41,94.44,54.02,-31
PHI,20132014,Regular,82,497.2,791,107,95.45,12.91,88.08,6.95,90.65,592,85,71.44,10.26,87.44,9.29,88.24,421,66,50.8,7.96,86.45,13.06,84.85,53.99,6.61,6.52,0.8,89.09,193,25,23.29,3.02,88.53,9.12,92.22,-3.98,97.91,101.34,55,10,6.64,1.21,84.62,53.08,-35
PHI,20142015,Regular,82,432.02,714,91,99.16,12.64,88.7,7.42,93.41,516,81,71.66,11.25,86.43,10.27,92.59,366,73,50.83,10.14,83.37,14.48,91.78,51.7,5.82,7.18,0.81,89.88,192,25,26.67,3.47,88.48,10.02,92.82,-0.22,106.26,102.83,53,6,7.36,0.83,89.83,56.86,-26
PHI,20152016,Regular,82,484.5,784,91,97.09,11.27,89.6,5.87,93.41,576,82,71.33,10.15,87.54,7.99,92.68,420,61,52.01,7.55,87.32,10.95,90.16,54.13,6.59,6.7,0.82,89.14,195,30,24.15,3.72,86.67,9.4,91.96,0.72,101.12,101.36,46,6,5.7,0.74,88.46,56.47,-33
PHI,20162017,Regular,82,473.73,803,99,101.7,12.54,89.02,6.1,90.91,618,79,78.27,10.01,88.67,7.93,88.61,432,66,54.71,8.36,86.75,11.34,86.36,57.73,5.33,7.31,0.67,91.55,195,14,24.7,1.77,93.3,9.34,93.26,-4.65,97.71,102.6,49,9,6.21,1.14,84.48,54.49,-30
PIT,20072008,Regular,82,655.63,888,184,81.27,16.84,82.84,7.43,94.57,676,156,61.86,14.28,81.25,9.76,93.59,482,115,44.11,10.52,80.74,13.69,91.3,62.69,8.22,5.74,0.75,88.41,229,25,20.96,2.29,90.16,9.27,94.73,-1.14,105,104,66,10,6.04,0.92,86.84,51.18,-19
PIT,20082009,Regular,82,575.55,792,145,82.56,15.12,84.53,6.69,92.41,581,111,60.57,11.57,83.96,9.12,90.09,419,86,43.68,8.97,82.97,12.65,87.21,54.13,8.56,5.64,0.89,86.34,207,33,21.58,3.44,86.25,9.32,92.28,-2.19,99.86,101.6,53,11,5.53,1.15,82.81,53.79,-38
PIT,20092010,Regular,81,534.05,824,112,92.58,12.58,88.03,6.07,95.54,615,92,69.09,10.34,86.99,8.13,94.57,444,62,49.88,6.97,87.75,11.26,91.94,56.61,6.18,6.36,0.69,90.15,207,17,23.26,1.91,92.41,9.2,93.28,1.29,103.2,102.48,50,5,5.62,0.56,90.91,59.14,-45
PIT,20102011,Regular,82,544.74,788,101,86.79,11.12,88.64,5.58,95.05,564,82,62.12,9.03,87.31,7.8,93.9,400,61,44.06,6.72,86.77,11,91.8,48.45,6.12,5.34,0.67,88.78,187,24,20.6,2.64,88.63,8.59,92.54,1.37,102.8,101.13,44,5,4.85,0.55,89.8,50.18,-62
PIT,20112012,Regular,82,473.8,843,111,106.75,14.06,88.36,5.81,91.89,618,96,78.26,12.16,86.55,7.93,90.62,415,81,52.55,10.26,83.67,11.81,88.89,51.72,7.93,6.55,1,86.7,181,36,22.92,4.56,83.41,8.37,91.74,-1.11,100.7,100.1,49,9,6.21,1.14,84.48,51.45,-47
PIT,20122013,Regular,48,272.65,405,45,89.13,9.9,90,8.4,93.33,313,30,68.88,6.6,91.25,10.86,90,227,21,49.95,4.62,91.53,14.98,85.71,27.33,1.61,6.01,0.35,94.43,92,7,20.25,1.54,92.93,8.73,94.63,-4.63,100.69,103.36,34,3,7.48,0.66,91.89,51.78,-21
PIT,20132014,Regular,82,463.87,774,84,100.11,10.87,90.21,7.75,92.86,590,66,76.31,8.54,89.94,10.17,90.91,445,55,57.56,7.11,89,13.48,89.09,52.4,4.07,6.78,0.53,92.79,177,11,22.89,1.42,94.15,8.88,93.83,-2.92,102.57,102.71,60,6,7.76,0.78,90.91,59.23,-33
PIT,20142015,Regular,82,456.21,689,90,90.62,11.84,88.45,6.24,88.89,535,77,70.36,10.13,87.42,8.04,87.01,398,65,52.34,8.55,85.96,10.8,84.62,51.84,5.84,6.82,0.77,89.88,177,21,23.28,2.76,89.39,9.69,92.42,-5.4,95.42,102.11,43,10,5.66,1.32,81.13,53.52,-39
PIT,20152016,Regular,82,440.73,640,96,87.13,13.07,86.96,6.88,94.79,482,82,65.62,11.16,85.46,9.13,93.9,358,61,48.74,8.3,85.44,12.29,91.8,46.17,6.29,6.29,0.86,88.01,174,26,23.69,3.54,87,9.58,92.33,1.57,104.09,101.91,44,5,5.99,0.68,89.8,52.93,-32
PIT,20162017,Regular,82,434,673,115,93.04,15.9,85.41,8.02,93.91,511,99,70.65,13.69,83.77,10.57,92.93,386,81,53.36,11.2,82.66,13.99,91.36,52.1,9.07,7.2,1.25,85.18,200,36,27.65,4.98,84.75,10.19,90.84,2.09,105.35,101.04,54,7,7.47,0.97,88.52,55.41,-34
S.J,20072008,Regular,82,624.69,764,126,73.38,12.1,85.84,6.54,92.86,593,110,56.96,10.57,84.35,8.43,91.82,440,87,42.26,8.36,83.49,11.36,89.66,62.52,6.27,6,0.6,90.88,239,16,22.96,1.54,93.73,10.54,94.3,-2.48,101.02,104.84,50,9,4.8,0.86,84.75,57.7,-30
S.J,20082009,Regular,82,561.72,948,121,101.26,12.92,88.68,8.12,91.74,696,100,74.34,10.68,87.44,11.06,90,510,74,54.48,7.9,87.33,15.1,86.49,66.96,7.16,7.15,0.76,90.34,241,26,25.74,2.78,90.26,9.62,92.84,-2.84,101.58,102.46,77,10,8.22,1.07,88.51,56.24,-27
S.J,20092010,Regular,81,501.08,883,118,105.73,14.13,88.21,7.02,93.22,653,93,78.19,11.14,87.53,9.49,91.4,471,72,56.4,8.62,86.74,13.16,88.89,64.49,5.88,7.72,0.7,91.64,234,22,28.02,2.63,91.41,9.88,93.68,-2.28,102.05,103.55,62,8,7.42,0.96,88.57,59.84,-47
S.J,20102011,Regular,82,466.08,940,95,121.01,12.23,90.82,6.17,92.63,707,78,91.01,10.04,90.06,8.2,91.03,520,54,66.94,6.95,90.59,11.15,87.04,72.99,6.38,9.4,0.82,91.97,278,24,35.79,3.09,92.05,10.32,91.83,-0.8,98.19,102.15,58,7,7.47,0.9,89.23,58.86,-21
S.J,20112012,Regular,82,468.43,857,77,109.77,9.86,91.76,6.07,96.1,636,63,81.46,8.07,90.99,8.18,95.24,449,53,57.51,6.79,89.44,11.58,94.34,57.2,3.94,7.33,0.51,93.55,210,12,26.9,1.54,94.59,8.99,93.74,1.5,105.92,102.73,52,3,6.66,0.38,94.55,55.58,-40
