ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	corAns	Experiment	Experiment.Cycle	Experiment.Sample	jitter	probNum	probType	probVer	Procedure	Running	slot1	slot10	slot11	slot12	slot2	slot3	slot4	slot5	slot6	slot7	slot8	slot9	sourceType	stimulus.ACC	stimulus.CRESP	stimulus.RESP	stimulus.RT	stimulus.RTTime	target1Type	target2Type
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	24	2	24	1	24	842	78	s	s14	fractal	Experiment	Images\fractal271.png	Images\fractal368.png	Images\fractal369.png	Images\fractal369.png	Images\fractal271.png	Images\fractal272.png	Images\fractal273.png	Images\fractal436.png	Images\fractal437.png	Images\fractal438.png	Images\fractal439.png	Images\fractal367.png	sd	1	2	2	7127	385674	dd	ds
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	25	2	25	1	25	948	27	p	p2	fractal	Experiment	Images\fractal53.png	Images\fractal53.png	Images\fractal53.png	Images\fractal53.png	Images\fractal53.png	Images\fractal53.png	Images\fractal53.png	Images\fractal54.png	Images\fractal54.png	Images\fractal54.png	Images\fractal54.png	Images\fractal53.png	s	1	2	2	4332	424898	d	s
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	26	2	26	1	26	559	53	a	a3	fractal	Experiment	Images\fractal148.png	Images\fractal151.png	Images\fractal152.png	Images\fractal152.png	Images\fractal148.png	Images\fractal149.png	Images\fractal149.png	Images\fractal150.png	Images\fractal150.png	Images\fractal150.png	Images\fractal150.png	Images\fractal151.png	d	1	2	2	5994	432641	s	d
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	27	1	27	1	27	866	10	p	p1	fractal	Experiment	Images\fractal19.png	Images\fractal20.png	Images\fractal20.png	Images\fractal20.png	Images\fractal19.png	Images\fractal19.png	Images\fractal19.png	Images\fractal19.png	Images\fractal19.png	Images\fractal19.png	Images\fractal19.png	Images\fractal20.png	s	1	1	1	4348	439009	s	d
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	28	2	28	1	28	970	21	p	p2	fractal	Experiment	Images\fractal41.png	Images\fractal41.png	Images\fractal41.png	Images\fractal41.png	Images\fractal41.png	Images\fractal41.png	Images\fractal41.png	Images\fractal42.png	Images\fractal42.png	Images\fractal42.png	Images\fractal42.png	Images\fractal41.png	s	1	2	2	7227	448353	d	s
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	29	1	29	1	29	561	59	a	a4	fractal	Experiment	Images\fractal178.png	Images\fractal182.png	Images\fractal182.png	Images\fractal182.png	Images\fractal178.png	Images\fractal179.png	Images\fractal179.png	Images\fractal180.png	Images\fractal180.png	Images\fractal181.png	Images\fractal181.png	Images\fractal182.png	d	1	1	1	8688	458777	d	s
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	30	1	30	1	30	997	6	p	p1	fractal	Experiment	Images\fractal11.png	Images\fractal12.png	Images\fractal12.png	Images\fractal12.png	Images\fractal11.png	Images\fractal11.png	Images\fractal11.png	Images\fractal11.png	Images\fractal11.png	Images\fractal11.png	Images\fractal11.png	Images\fractal12.png	s	1	1	1	3738	464657	s	d
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	31	2	31	1	31	680	28	p	p2	fractal	Experiment	Images\fractal55.png	Images\fractal55.png	Images\fractal55.png	Images\fractal55.png	Images\fractal55.png	Images\fractal55.png	Images\fractal55.png	Images\fractal56.png	Images\fractal56.png	Images\fractal56.png	Images\fractal56.png	Images\fractal55.png	s	1	2	2	4421	470905	d	s
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	32	1	32	1	32	708	63	a	a4	fractal	Experiment	Images\fractal198.png	Images\fractal202.png	Images\fractal202.png	Images\fractal202.png	Images\fractal198.png	Images\fractal199.png	Images\fractal199.png	Images\fractal200.png	Images\fractal200.png	Images\fractal201.png	Images\fractal201.png	Images\fractal202.png	d	1	1	1	7002	479800	d	s
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	33	1	33	1	33	740	8	p	p1	fractal	Experiment	Images\fractal15.png	Images\fractal16.png	Images\fractal16.png	Images\fractal16.png	Images\fractal15.png	Images\fractal15.png	Images\fractal15.png	Images\fractal15.png	Images\fractal15.png	Images\fractal15.png	Images\fractal15.png	Images\fractal16.png	s	1	1	1	6057	487736	s	d
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	34	1	34	1	34	571	40	a	a1	fractal	Experiment	Images\fractal92.png	Images\fractal94.png	Images\fractal95.png	Images\fractal95.png	Images\fractal92.png	Images\fractal92.png	Images\fractal92.png	Images\fractal93.png	Images\fractal93.png	Images\fractal93.png	Images\fractal93.png	Images\fractal94.png	s	1	1	1	5659	495152	s	d
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	35	2	35	1	35	610	91	s	s27	fractal	Experiment	Images\fractal408.png	Images\fractal252.png	Images\fractal253.png	Images\fractal253.png	Images\fractal409.png	Images\fractal410.png	Images\fractal411.png	Images\fractal298.png	Images\fractal298.png	Images\fractal299.png	Images\fractal300.png	Images\fractal252.png	dd	1	2	2	5994	502984	sd	ss
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	36	2	36	1	36	882	92	s	s28	fractal	Experiment	Images\fractal412.png	Images\fractal254.png	Images\fractal255.png	Images\fractal255.png	Images\fractal413.png	Images\fractal414.png	Images\fractal415.png	Images\fractal385.png	Images\fractal386.png	Images\fractal387.png	Images\fractal387.png	Images\fractal254.png	dd	0	2	1	9937	515024	ds	ss
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	37	1	37	1	37	788	65	s	s1	fractal	Experiment	Images\fractal208.png	Images\fractal304.png	Images\fractal305.png	Images\fractal306.png	Images\fractal208.png	Images\fractal209.png	Images\fractal209.png	Images\fractal224.png	Images\fractal224.png	Images\fractal225.png	Images\fractal225.png	Images\fractal304.png	ss	1	1	1	16903	533903	ss	sd
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	38	1	38	1	38	546	12	p	p1	fractal	Experiment	Images\fractal23.png	Images\fractal24.png	Images\fractal24.png	Images\fractal24.png	Images\fractal23.png	Images\fractal23.png	Images\fractal23.png	Images\fractal23.png	Images\fractal23.png	Images\fractal23.png	Images\fractal23.png	Images\fractal24.png	s	1	1	1	4589	540183	s	d
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	39	2	39	1	39	600	54	a	a3	fractal	Experiment	Images\fractal153.png	Images\fractal156.png	Images\fractal157.png	Images\fractal157.png	Images\fractal153.png	Images\fractal154.png	Images\fractal154.png	Images\fractal155.png	Images\fractal155.png	Images\fractal155.png	Images\fractal155.png	Images\fractal156.png	d	1	2	2	5994	547935	s	d
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	40	2	40	1	40	675	41	a	a2	fractal	Experiment	Images\fractal96.png	Images\fractal99.png	Images\fractal99.png	Images\fractal99.png	Images\fractal96.png	Images\fractal96.png	Images\fractal96.png	Images\fractal97.png	Images\fractal97.png	Images\fractal98.png	Images\fractal98.png	Images\fractal99.png	s	1	2	2	4450	554255	d	s
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	41	1	41	1	41	534	88	s	s24	fractal	Experiment	Images\fractal349.png	Images\fractal489.png	Images\fractal490.png	Images\fractal491.png	Images\fractal350.png	Images\fractal351.png	Images\fractal351.png	Images\fractal394.png	Images\fractal395.png	Images\fractal396.png	Images\fractal396.png	Images\fractal488.png	ds	1	1	1	7580	563583	ds	dd
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	42	2	42	1	42	586	31	p	p2	fractal	Experiment	Images\fractal61.png	Images\fractal61.png	Images\fractal61.png	Images\fractal61.png	Images\fractal61.png	Images\fractal61.png	Images\fractal61.png	Images\fractal62.png	Images\fractal62.png	Images\fractal62.png	Images\fractal62.png	Images\fractal61.png	s	1	2	2	5363	570663	d	s
Fractal Experiment	414	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">3414604903208</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-21T17:07:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-414-1	60.020	1.0.0.253	1	106346625	Standard	2.0.10.356	2.0.10.356	01-21-2016	1/21/2016 5:07:35 PM	11:07:35	2.0.10.252	43	1	43	1	43	685	79	s	s15	fractal	Experiment	Images\fractal274.png	Images\fractal469.png	Images\fractal470.png	Images\fractal471.png	Images\fractal274.png	Images\fractal275.png	Images\fractal276.png	Images\fractal289.png	Images\fractal289.png	Images\fractal290.png	Images\fractal291.png	Images\fractal468.png	sd	1	1	1	6928	579526	sd	dd
